id,title,pages_target,has_images,has_tables,has_equations
5622,Psychology,3,False,True,0
5623,Weather,2,True,False,0
5624,Veganism,2,True,False,0
5625,Photosynthesis,2,True,False,1
5626,United Nations,4,False,False,1
5627,Machine learning,2,False,False,0
5628,World War II,3,False,False,0
5629,Algebra,3,True,True,1
5630,Quantum mechanics,4,False,False,0
5631,Urbanization,2,False,False,1
5632,Photosynthesis,4,True,True,1
5633,Statistics,1,True,False,0
5634,Veganism,1,False,False,0
5635,Sociology,4,True,False,0
5636,Urbanization,2,True,True,1
5637,Blockchain,4,False,False,1
5638,World War II,2,True,True,1
5639,Quantum mechanics,1,False,True,1
5640,Economics,2,False,False,0
5641,Weather,1,True,False,0
5642,Virtual reality,3,True,False,0
5643,Volcano,2,True,True,1
5644,World War II,3,True,False,0
5645,Veganism,1,False,False,1
5646,Virtual reality,2,True,False,0
5647,Quantum mechanics,1,True,True,1
5648,United Nations,1,True,True,0
5649,Statistics,1,True,False,0
5650,Sociology,2,False,True,0
5651,World War II,3,False,False,0
5652,Algebra,1,True,False,0
5653,Weather,2,True,False,0
5654,Volcano,2,True,True,0
5655,United States,1,True,False,0
5656,Machine learning,3,False,False,0
5657,Renaissance,4,True,False,0
5658,Economics,1,True,False,0
5659,United States,1,True,True,0
5660,Economics,3,True,False,1
5661,Veganism,2,False,False,0
5662,Machine learning,1,False,False,0
5663,Urbanization,3,True,False,0
5664,Psychology,1,True,True,0
5665,Renaissance,4,True,True,1
5666,Renaissance,1,True,False,0
5667,Statistics,2,False,True,0
5668,Blockchain,3,True,True,0
5669,Veganism,4,True,False,0
5670,Psychology,3,False,False,0
5671,Urbanization,3,False,False,0
5672,United States,1,False,True,0
5673,World War II,4,False,False,0
5674,United States,4,False,True,0
5675,Urbanization,2,False,False,1
5676,Veganism,4,False,True,1
5677,Blockchain,2,True,False,0
5678,Quantum mechanics,1,True,False,0
5679,Volcano,1,False,True,1
5680,Virtual reality,3,True,False,0
5681,Weather,2,False,False,1
5682,Sociology,2,True,True,0
5683,Machine learning,4,True,False,0
5684,United States,1,False,False,0
5685,Statistics,2,False,True,1
5686,Renaissance,3,True,False,1
5687,Machine learning,1,False,False,0
5688,Veganism,3,True,False,0
5689,Renaissance,3,True,False,0
5690,Veganism,2,False,True,0
5691,Weather,2,False,True,0
5692,Weather,5,False,False,0
5693,Statistics,3,False,False,0
5694,Photosynthesis,1,True,False,1
5695,Urbanization,2,False,True,1
5696,Economics,4,True,False,0
5697,United Nations,3,True,False,1
5698,Virtual reality,1,True,False,0
5699,United States,3,False,False,0
5700,Blockchain,4,False,False,0
5701,Blockchain,4,True,False,0
5702,Renaissance,3,True,False,0
5703,Machine learning,3,True,True,0
5704,Economics,3,False,False,0
5705,Photosynthesis,3,False,False,0
5706,World War II,2,False,True,0
5707,Weather,2,False,False,0
5708,Urbanization,4,False,True,0
5709,Quantum mechanics,3,False,False,0
5710,Veganism,5,True,True,0
5711,Volcano,4,False,False,0
5712,Quantum mechanics,2,False,False,1
5713,Algebra,5,True,True,0
5714,Blockchain,2,False,False,0
5715,Virtual reality,5,True,False,0
5716,Virtual reality,1,False,False,0
5717,Urbanization,3,False,True,0
5718,Blockchain,2,False,True,1
5719,Statistics,3,False,False,0
5720,Urbanization,4,False,False,0
5721,Volcano,6,True,True,0
5722,Sociology,3,False,True,0
5723,Quantum mechanics,2,False,False,0
5724,Volcano,1,True,False,0
5725,Urbanization,2,False,False,0
5726,Blockchain,1,False,False,0
5727,Quantum mechanics,2,False,True,0
5728,Quantum mechanics,2,True,False,1
5729,Renaissance,1,True,False,1
5730,Volcano,2,False,True,0
5731,Photosynthesis,4,True,True,0
5732,Weather,3,False,False,0
5733,Blockchain,1,False,True,0
5734,World War II,4,True,False,0
5735,Urbanization,6,False,True,0
5736,Psychology,6,False,True,0
5737,World War II,4,True,False,0
5738,Volcano,2,False,False,0
5739,Machine learning,6,True,False,0
5740,Veganism,4,True,True,0
5741,United Nations,6,False,False,0
5742,Quantum mechanics,4,False,False,1
5743,Quantum mechanics,3,False,False,1
5744,Renaissance,5,True,True,0
5745,Quantum mechanics,1,False,False,0
5746,United Nations,2,True,False,0
5747,Sociology,3,True,False,0
5748,Urbanization,2,True,False,0
5749,United States,5,False,False,0
5750,Sociology,3,True,False,0
5751,Weather,4,False,False,0
5752,United Nations,5,False,False,0
5753,Sociology,3,False,False,0
5754,Machine learning,2,False,False,0
5755,Veganism,1,False,False,0
5756,Quantum mechanics,4,False,False,0
5757,Quantum mechanics,1,False,False,0
5758,United States,1,False,True,0
5759,Virtual reality,4,False,False,0
5760,United States,1,True,False,0
5761,Algebra,5,True,False,0
5762,Veganism,2,False,False,0
5763,Urbanization,3,True,False,0
5764,Psychology,4,False,False,0
5765,Virtual reality,4,False,False,1
5766,United States,1,False,False,1
5767,Veganism,2,False,True,0
5768,United Nations,2,False,True,1
5769,Weather,6,False,True,1
5770,United States,2,True,False,0
5771,United States,3,True,True,1
5772,Veganism,3,False,False,0
5773,United States,6,False,True,1
5774,Psychology,2,False,False,0
5775,World War II,1,True,False,0
5776,Veganism,3,False,True,1
5777,Urbanization,3,False,False,0
5778,United Nations,4,True,False,0
5779,Weather,3,False,True,0
5780,Psychology,4,False,True,0
5781,Quantum mechanics,4,True,False,0
5782,Photosynthesis,1,True,True,0
5783,Statistics,2,False,False,1
5784,United Nations,3,False,True,0
5785,Algebra,3,True,False,1
5786,Sociology,4,True,False,0
5787,Algebra,3,False,False,0
5788,World War II,3,False,False,1
5789,Weather,4,False,False,0
5790,Blockchain,1,False,False,0
5791,Veganism,1,True,False,1
5792,Blockchain,1,False,False,0
5793,Algebra,3,False,True,0
5794,Quantum mechanics,2,False,False,0
5795,Blockchain,2,True,True,0
5796,Weather,2,True,True,1
5797,Urbanization,2,False,False,0
5798,Urbanization,1,False,False,0
5799,Statistics,3,True,False,0
5800,Veganism,3,True,False,0
5801,Weather,3,True,True,1
5802,World War II,2,True,True,1
5803,Renaissance,4,False,False,0
5804,Economics,1,False,False,0
5805,Economics,8,False,False,1
5806,Renaissance,3,False,True,0
5807,World War II,5,False,False,1
5808,Photosynthesis,2,True,True,0
5809,Renaissance,4,False,True,0
5810,Renaissance,2,False,True,0
5811,United States,1,True,True,0
5812,Sociology,1,True,True,1
5813,Sociology,2,True,False,0
5814,Photosynthesis,4,False,True,1
5815,United States,6,True,False,0
5816,Algebra,5,False,False,0
5817,Machine learning,1,True,True,1
5818,Renaissance,5,False,False,0
5819,Quantum mechanics,3,False,False,0
5820,Weather,4,False,False,0
5821,Machine learning,4,False,False,1
5822,Blockchain,2,True,False,0
5823,Economics,2,False,False,0
5824,Veganism,3,False,True,0
5825,Statistics,1,True,True,0
5826,Photosynthesis,4,False,True,0
5827,Blockchain,2,False,True,1
5828,Statistics,1,True,True,0
5829,Urbanization,2,False,False,0
5830,Sociology,6,False,True,0
5831,Virtual reality,2,True,False,0
5832,United Nations,3,False,True,0
5833,World War II,2,True,False,0
5834,United Nations,1,False,False,0
5835,Weather,1,True,True,0
5836,Algebra,3,False,False,0
5837,Urbanization,1,False,True,0
5838,Urbanization,4,False,False,0
5839,United Nations,1,False,True,1
5840,Economics,1,False,False,1
5841,Machine learning,1,False,True,0
5842,World War II,4,True,False,0
5843,United Nations,1,False,False,0
5844,Urbanization,5,False,True,0
5845,Economics,3,False,False,0
5846,Sociology,5,True,False,0
5847,Urbanization,3,True,True,0
5848,Blockchain,1,True,True,0
5849,Volcano,2,False,False,1
5850,Renaissance,4,False,False,0
5851,Weather,1,True,False,0
5852,United Nations,3,True,False,0
5853,United States,1,False,False,0
5854,United Nations,3,True,True,0
5855,Machine learning,3,True,False,0
5856,United States,1,False,False,1
5857,Quantum mechanics,1,False,False,0
5858,Blockchain,4,False,True,1
5859,Machine learning,4,True,False,0
5860,Renaissance,3,False,False,0
5861,Photosynthesis,1,True,True,1
5862,Weather,6,False,False,0
5863,Blockchain,1,False,True,0
5864,Photosynthesis,2,False,True,0
5865,Economics,1,False,False,1
5866,Algebra,3,False,False,1
5867,Machine learning,2,True,False,0
5868,United States,2,False,False,0
5869,World War II,5,False,False,1
5870,Volcano,4,False,False,0
5871,Sociology,5,False,False,0
5872,United States,2,True,False,0
5873,Psychology,3,False,True,0
5874,Economics,2,False,False,0
5875,Blockchain,1,False,False,0
5876,Algebra,3,True,True,0
5877,Quantum mechanics,1,True,True,1
5878,Psychology,3,False,False,0
5879,Psychology,4,True,False,1
5880,Weather,1,True,False,0
5881,Economics,1,False,False,0
5882,United Nations,2,True,False,0
5883,Blockchain,2,False,False,0
5884,Algebra,1,False,False,0
5885,World War II,1,True,False,0
5886,Weather,3,False,False,0
5887,Statistics,3,False,False,0
5888,Volcano,1,False,False,0
5889,Blockchain,4,False,False,0
5890,Sociology,4,False,False,0
5891,World War II,1,False,False,1
5892,Photosynthesis,4,True,True,0
5893,Veganism,1,True,False,0
5894,Blockchain,4,True,False,0
5895,Machine learning,1,True,False,0
5896,Sociology,1,False,False,0
5897,Volcano,5,False,False,0
5898,Statistics,3,False,False,0
5899,Machine learning,4,False,False,1
5900,United Nations,2,False,True,0
5901,Virtual reality,4,False,False,0
5902,Volcano,2,False,True,1
5903,Renaissance,1,False,False,1
5904,Urbanization,3,False,True,0
5905,Veganism,2,False,False,0
5906,Quantum mechanics,3,True,False,1
5907,Volcano,2,True,False,0
5908,Photosynthesis,4,True,False,0
5909,Sociology,5,True,False,1
5910,Sociology,4,True,False,0
5911,Veganism,2,False,False,0
5912,Economics,3,True,True,0
5913,United States,1,False,True,0
5914,Blockchain,1,False,False,0
5915,Machine learning,2,False,False,0
5916,United States,1,True,False,1
5917,Economics,4,True,False,0
5918,Economics,2,False,False,1
5919,Sociology,3,False,True,1
5920,Virtual reality,4,False,True,0
5921,Photosynthesis,2,True,False,0
5922,Psychology,1,True,True,0
5923,Machine learning,3,False,False,1
5924,Algebra,1,False,False,0
5925,Psychology,4,True,True,0
5926,Photosynthesis,3,False,False,0
5927,Psychology,2,False,False,0
5928,Virtual reality,2,False,False,0
5929,Weather,2,True,False,0
5930,Photosynthesis,3,True,False,0
5931,Machine learning,1,False,True,1
5932,Blockchain,1,False,False,0
5933,Veganism,4,False,False,0
5934,United Nations,5,True,True,0
5935,Weather,1,True,False,0
5936,Algebra,5,True,False,0
5937,World War II,2,False,False,0
5938,World War II,3,False,True,1
5939,Veganism,4,False,False,0
5940,Virtual reality,2,False,True,0
5941,Quantum mechanics,4,True,False,0
5942,Psychology,3,False,False,0
5943,Photosynthesis,5,False,False,0
5944,World War II,2,False,False,0
5945,United States,1,True,False,1
5946,Photosynthesis,2,False,True,0
5947,Quantum mechanics,2,False,False,0
5948,Weather,2,False,True,0
5949,Psychology,3,False,False,0
5950,Psychology,2,False,False,0
5951,Photosynthesis,3,False,True,0
5952,Photosynthesis,2,False,False,1
5953,Weather,3,False,True,0
5954,Quantum mechanics,4,True,False,0
5955,Virtual reality,1,True,False,0
5956,Virtual reality,4,True,True,0
5957,Volcano,4,True,False,0
5958,Psychology,4,True,True,0
5959,Blockchain,3,False,False,0
5960,Machine learning,5,False,False,0
5961,Veganism,1,True,False,0
5962,United Nations,1,True,False,1
5963,Blockchain,4,True,False,0
5964,World War II,3,False,True,1
5965,Renaissance,4,True,False,0
5966,Statistics,3,False,False,0
5967,Volcano,2,False,False,1
5968,United States,3,False,False,0
5969,Algebra,2,True,True,0
5970,Volcano,1,True,False,1
5971,Renaissance,3,True,True,0
5972,Statistics,1,True,False,1
5973,Weather,3,True,True,0
5974,United States,1,False,False,0
5975,United States,3,False,False,0
5976,Renaissance,1,False,False,0
5977,Statistics,1,False,False,1
5978,Photosynthesis,3,False,True,1
5979,Veganism,2,True,False,0
5980,Weather,5,False,False,0
5981,Weather,4,False,False,0
5982,United States,1,False,False,1
5983,Urbanization,2,False,False,0
5984,Machine learning,4,False,False,0
5985,Sociology,1,True,True,0
5986,Blockchain,3,False,False,0
5987,United States,1,False,False,0
5988,Veganism,1,False,True,0
5989,Urbanization,2,False,False,1
5990,Psychology,5,False,False,1
5991,Quantum mechanics,2,True,False,0
5992,Sociology,4,False,False,1
5993,Volcano,3,False,False,0
5994,World War II,1,False,True,0
5995,Quantum mechanics,1,False,False,0
5996,Volcano,3,False,False,0
5997,Veganism,1,True,True,0
5998,Statistics,1,True,False,0
5999,Economics,3,False,False,0
6000,United States,4,False,False,0
6001,Economics,15,True,True,0
6002,Economics,22,True,True,1
6003,Machine learning,21,True,True,1
6004,Photosynthesis,25,True,True,0
6005,United Nations,22,True,True,0
6006,Veganism,15,True,True,0
6007,United Nations,25,True,True,0
6008,Renaissance,29,True,True,0
6009,Economics,30,True,True,0
6010,Quantum mechanics,21,True,True,0
6011,Economics,23,True,True,0
6012,Psychology,27,True,True,0
6013,Economics,15,True,True,0
6014,World War II,22,True,True,0
6015,Psychology,19,True,True,0
6016,World War II,16,True,True,0
6017,World War II,24,True,True,0
6018,Volcano,29,True,True,0
6019,Statistics,29,True,True,1
6020,Sociology,25,True,True,0
6021,Urbanization,29,True,True,0
6022,Blockchain,21,True,True,0
6023,Blockchain,22,True,True,0
6024,Weather,29,True,True,0
6025,Economics,15,True,True,0
6026,Virtual reality,27,True,True,0
6027,Volcano,16,True,True,0
6028,Renaissance,17,True,True,0
6029,World War II,17,True,True,1
6030,Economics,21,True,True,0
6031,Weather,16,True,True,0
6032,United States,30,True,True,0
6033,World War II,18,True,True,0
6034,Blockchain,23,True,True,1
6035,United States,29,True,True,0
6036,Psychology,20,True,True,0
6037,Quantum mechanics,23,True,True,0
6038,Urbanization,24,True,True,0
6039,Quantum mechanics,18,True,True,1
6040,Photosynthesis,27,True,True,1
6041,Volcano,29,True,True,0
6042,Sociology,22,True,True,0
6043,Quantum mechanics,16,True,True,0
6044,Economics,27,True,True,0
6045,Blockchain,26,True,True,0
6046,Statistics,26,True,True,0
6047,Statistics,27,True,True,0
6048,Veganism,23,True,True,0
6049,Quantum mechanics,29,True,True,0
6050,World War II,28,True,True,1
6051,Algebra,27,True,True,0
6052,Algebra,20,True,True,1
6053,Veganism,17,True,True,0
6054,Photosynthesis,20,True,True,0
6055,United States,15,True,True,0
6056,Renaissance,16,True,True,0
6057,Veganism,30,True,True,0
6058,Machine learning,23,True,True,0
6059,Sociology,19,True,True,0
6060,Machine learning,28,True,True,0
6061,Quantum mechanics,29,True,True,0
6062,Photosynthesis,18,True,True,0
6063,Economics,21,True,True,1
6064,Renaissance,26,True,True,1
6065,Machine learning,15,True,True,0
6066,Sociology,23,True,True,0
6067,Blockchain,21,True,True,0
6068,Psychology,29,True,True,1
6069,Blockchain,23,True,True,1
6070,United Nations,19,True,True,0
6071,Blockchain,22,True,True,0
6072,Statistics,19,True,True,0
6073,Virtual reality,20,True,True,0
6074,Economics,21,True,True,0
6075,United States,16,True,True,1
6076,Virtual reality,27,True,True,0
6077,Photosynthesis,17,True,True,0
6078,Algebra,23,True,True,0
6079,Quantum mechanics,17,True,True,0
6080,Machine learning,16,True,True,0
6081,Veganism,22,True,True,0
6082,Machine learning,16,True,True,1
6083,Blockchain,26,True,True,0
6084,Quantum mechanics,15,True,True,0
6085,Urbanization,16,True,True,0
6086,Statistics,19,True,True,0
6087,United Nations,28,True,True,0
6088,Machine learning,15,True,True,0
6089,World War II,15,True,True,0
6090,Blockchain,18,True,True,0
6091,Photosynthesis,28,True,True,0
6092,Virtual reality,24,True,True,0
6093,Virtual reality,22,True,True,1
6094,Psychology,24,True,True,0
6095,Economics,27,True,True,0
6096,Sociology,24,True,True,0
6097,Machine learning,21,True,True,1
6098,Virtual reality,24,True,True,0
6099,Quantum mechanics,18,True,True,0
6100,Urbanization,26,True,True,0
6101,Sociology,15,True,True,0
6102,Weather,20,True,True,1
6103,Photosynthesis,29,True,True,0
6104,Veganism,27,True,True,0
6105,Virtual reality,22,True,True,0
6106,Quantum mechanics,25,True,True,0
6107,Machine learning,28,True,True,0
6108,Photosynthesis,29,True,True,1
6109,United Nations,21,True,True,0
